type;post_title;code;sku;parent;post_content;regular_price;sale_price;weight;length;width;height;images;categories;tags;color_codes;attribute 1 name;attribute 1 value(s);attribute 1 global;attribute 2 name;attribute 2 value(s);attribute 2 global;attribute 3 name;attribute 3 value(s);attribute 3 global;attribute 4 name;attribute 4 value(s);attribute 4 global;attribute 5 name;attribute 5 value(s);attribute 5 global
variation;Prodir DS5 TMM Matt - Black matt - Blauw;DS5TMM;prodir-ds5-tmm-matt-black-matt-blauw;prodir-ds5-tmm-matt;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TMM-M75.jpg;Schrijfwaren;pennen;M75;Kleuren;Black matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TMM Matt - Black matt - Zwart;DS5TMM;prodir-ds5-tmm-matt-black-matt-zwart;prodir-ds5-tmm-matt;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TMM-M75.jpg;Schrijfwaren;pennen;M75;Kleuren;Black matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TMS Matt with Satin Metal Nose-Cone - White matt - Blauw;DS5TMS;prodir-ds5-tms-matt-with-satin-metal-nose-cone-white-matt-blauw;prodir-ds5-tms-matt-with-satin-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TMS-M02.jpg;Schrijfwaren;pennen;M02;Kleuren;White matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TMS Matt with Satin Metal Nose-Cone - White matt - Zwart;DS5TMS;prodir-ds5-tms-matt-with-satin-metal-nose-cone-white-matt-zwart;prodir-ds5-tms-matt-with-satin-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TMS-M02.jpg;Schrijfwaren;pennen;M02;Kleuren;White matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TMS Matt with Satin Metal Nose-Cone - Black matt - Blauw;DS5TMS;prodir-ds5-tms-matt-with-satin-metal-nose-cone-black-matt-blauw;prodir-ds5-tms-matt-with-satin-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TMS-M75.jpg;Schrijfwaren;pennen;M75;Kleuren;Black matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TMS Matt with Satin Metal Nose-Cone - Black matt - Zwart;DS5TMS;prodir-ds5-tms-matt-with-satin-metal-nose-cone-black-matt-zwart;prodir-ds5-tms-matt-with-satin-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TMS-M75.jpg;Schrijfwaren;pennen;M75;Kleuren;Black matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TPP Polished - White polished - Blauw;DS5TPP;prodir-ds5-tpp-polished-white-polished-blauw;prodir-ds5-tpp-polished;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPP-P02.jpg;Schrijfwaren;pennen;P02;Kleuren;White polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TPP Polished - White polished - Zwart;DS5TPP;prodir-ds5-tpp-polished-white-polished-zwart;prodir-ds5-tpp-polished;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPP-P02.jpg;Schrijfwaren;pennen;P02;Kleuren;White polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TPP Polished - Yellow polished - Blauw;DS5TPP;prodir-ds5-tpp-polished-yellow-polished-blauw;prodir-ds5-tpp-polished;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPP-P06.jpg;Schrijfwaren;pennen;P06;Kleuren;Yellow polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TPP Polished - Yellow polished - Zwart;DS5TPP;prodir-ds5-tpp-polished-yellow-polished-zwart;prodir-ds5-tpp-polished;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPP-P06.jpg;Schrijfwaren;pennen;P06;Kleuren;Yellow polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TPP Polished - Orange polished - Blauw;DS5TPP;prodir-ds5-tpp-polished-orange-polished-blauw;prodir-ds5-tpp-polished;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPP-P10.jpg;Schrijfwaren;pennen;P10;Kleuren;Orange polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TPP Polished - Orange polished - Zwart;DS5TPP;prodir-ds5-tpp-polished-orange-polished-zwart;prodir-ds5-tpp-polished;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPP-P10.jpg;Schrijfwaren;pennen;P10;Kleuren;Orange polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TPP Polished - Red polished - Blauw;DS5TPP;prodir-ds5-tpp-polished-red-polished-blauw;prodir-ds5-tpp-polished;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPP-P20.jpg;Schrijfwaren;pennen;P20;Kleuren;Red polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TPP Polished - Red polished - Zwart;DS5TPP;prodir-ds5-tpp-polished-red-polished-zwart;prodir-ds5-tpp-polished;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPP-P20.jpg;Schrijfwaren;pennen;P20;Kleuren;Red polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TPP Polished - Blue polished - Blauw;DS5TPP;prodir-ds5-tpp-polished-blue-polished-blauw;prodir-ds5-tpp-polished;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPP-P52.jpg;Schrijfwaren;pennen;P52;Kleuren;Blue polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TPP Polished - Blue polished - Zwart;DS5TPP;prodir-ds5-tpp-polished-blue-polished-zwart;prodir-ds5-tpp-polished;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPP-P52.jpg;Schrijfwaren;pennen;P52;Kleuren;Blue polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TPP Polished - Cyan Blue polished - Blauw;DS5TPP;prodir-ds5-tpp-polished-cyan-blue-polished-blauw;prodir-ds5-tpp-polished;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPP-P58.jpg;Schrijfwaren;pennen;P58;Kleuren;Cyan Blue polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TPP Polished - Cyan Blue polished - Zwart;DS5TPP;prodir-ds5-tpp-polished-cyan-blue-polished-zwart;prodir-ds5-tpp-polished;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPP-P58.jpg;Schrijfwaren;pennen;P58;Kleuren;Cyan Blue polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TPP Polished - Black polished - Blauw;DS5TPP;prodir-ds5-tpp-polished-black-polished-blauw;prodir-ds5-tpp-polished;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPP-P75.jpg;Schrijfwaren;pennen;P75;Kleuren;Black polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TPP Polished - Black polished - Zwart;DS5TPP;prodir-ds5-tpp-polished-black-polished-zwart;prodir-ds5-tpp-polished;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPP-P75.jpg;Schrijfwaren;pennen;P75;Kleuren;Black polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TPC Polished with Chrome Metal Nose-Cone - White polished - Blauw;DS5TPC;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone-white-polished-blauw;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPC-P02.jpg;Schrijfwaren;pennen;P02;Kleuren;White polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TPC Polished with Chrome Metal Nose-Cone - White polished - Zwart;DS5TPC;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone-white-polished-zwart;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPC-P02.jpg;Schrijfwaren;pennen;P02;Kleuren;White polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TPC Polished with Chrome Metal Nose-Cone - Yellow polished - Blauw;DS5TPC;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone-yellow-polished-blauw;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPC-P06.jpg;Schrijfwaren;pennen;P06;Kleuren;Yellow polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TPC Polished with Chrome Metal Nose-Cone - Yellow polished - Zwart;DS5TPC;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone-yellow-polished-zwart;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPC-P06.jpg;Schrijfwaren;pennen;P06;Kleuren;Yellow polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TPC Polished with Chrome Metal Nose-Cone - Orange polished - Blauw;DS5TPC;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone-orange-polished-blauw;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPC-P10.jpg;Schrijfwaren;pennen;P10;Kleuren;Orange polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TPC Polished with Chrome Metal Nose-Cone - Orange polished - Zwart;DS5TPC;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone-orange-polished-zwart;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPC-P10.jpg;Schrijfwaren;pennen;P10;Kleuren;Orange polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TPC Polished with Chrome Metal Nose-Cone - Red polished - Blauw;DS5TPC;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone-red-polished-blauw;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPC-P20.jpg;Schrijfwaren;pennen;P20;Kleuren;Red polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TPC Polished with Chrome Metal Nose-Cone - Red polished - Zwart;DS5TPC;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone-red-polished-zwart;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPC-P20.jpg;Schrijfwaren;pennen;P20;Kleuren;Red polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TPC Polished with Chrome Metal Nose-Cone - Blue polished - Blauw;DS5TPC;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone-blue-polished-blauw;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPC-P52.jpg;Schrijfwaren;pennen;P52;Kleuren;Blue polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TPC Polished with Chrome Metal Nose-Cone - Blue polished - Zwart;DS5TPC;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone-blue-polished-zwart;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPC-P52.jpg;Schrijfwaren;pennen;P52;Kleuren;Blue polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TPC Polished with Chrome Metal Nose-Cone - Cyan Blue polished - Blauw;DS5TPC;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone-cyan-blue-polished-blauw;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPC-P58.jpg;Schrijfwaren;pennen;P58;Kleuren;Cyan Blue polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TPC Polished with Chrome Metal Nose-Cone - Cyan Blue polished - Zwart;DS5TPC;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone-cyan-blue-polished-zwart;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPC-P58.jpg;Schrijfwaren;pennen;P58;Kleuren;Cyan Blue polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TPC Polished with Chrome Metal Nose-Cone - Black polished - Blauw;DS5TPC;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone-black-polished-blauw;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPC-P75.jpg;Schrijfwaren;pennen;P75;Kleuren;Black polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TPC Polished with Chrome Metal Nose-Cone - Black polished - Zwart;DS5TPC;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone-black-polished-zwart;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPC-P75.jpg;Schrijfwaren;pennen;P75;Kleuren;Black polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TTT Transparent - Clear transparant - Blauw;DS5TTT;prodir-ds5-ttt-transparent-clear-transparant-blauw;prodir-ds5-ttt-transparent;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTT-T01.jpg;Schrijfwaren;pennen;T01;Kleuren;Clear transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TTT Transparent - Clear transparant - Zwart;DS5TTT;prodir-ds5-ttt-transparent-clear-transparant-zwart;prodir-ds5-ttt-transparent;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTT-T01.jpg;Schrijfwaren;pennen;T01;Kleuren;Clear transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TTT Transparent - Yellow transparant - Blauw;DS5TTT;prodir-ds5-ttt-transparent-yellow-transparant-blauw;prodir-ds5-ttt-transparent;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTT-T06.jpg;Schrijfwaren;pennen;T06;Kleuren;Yellow transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TTT Transparent - Yellow transparant - Zwart;DS5TTT;prodir-ds5-ttt-transparent-yellow-transparant-zwart;prodir-ds5-ttt-transparent;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTT-T06.jpg;Schrijfwaren;pennen;T06;Kleuren;Yellow transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TTT Transparent - Orange transparant - Blauw;DS5TTT;prodir-ds5-ttt-transparent-orange-transparant-blauw;prodir-ds5-ttt-transparent;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTT-T10.jpg;Schrijfwaren;pennen;T10;Kleuren;Orange transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TTT Transparent - Orange transparant - Zwart;DS5TTT;prodir-ds5-ttt-transparent-orange-transparant-zwart;prodir-ds5-ttt-transparent;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTT-T10.jpg;Schrijfwaren;pennen;T10;Kleuren;Orange transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TTT Transparent - Dark Red transparant - Blauw;DS5TTT;prodir-ds5-ttt-transparent-dark-red-transparant-blauw;prodir-ds5-ttt-transparent;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTT-T21.jpg;Schrijfwaren;pennen;T21;Kleuren;Dark Red transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TTT Transparent - Dark Red transparant - Zwart;DS5TTT;prodir-ds5-ttt-transparent-dark-red-transparant-zwart;prodir-ds5-ttt-transparent;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTT-T21.jpg;Schrijfwaren;pennen;T21;Kleuren;Dark Red transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TTT Transparent - Purple transparant - Blauw;DS5TTT;prodir-ds5-ttt-transparent-purple-transparant-blauw;prodir-ds5-ttt-transparent;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTT-T30.jpg;Schrijfwaren;pennen;T30;Kleuren;Purple transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TTT Transparent - Purple transparant - Zwart;DS5TTT;prodir-ds5-ttt-transparent-purple-transparant-zwart;prodir-ds5-ttt-transparent;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTT-T30.jpg;Schrijfwaren;pennen;T30;Kleuren;Purple transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TTT Transparent - Aqua transparant - Blauw;DS5TTT;prodir-ds5-ttt-transparent-aqua-transparant-blauw;prodir-ds5-ttt-transparent;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTT-T35.jpg;Schrijfwaren;pennen;T35;Kleuren;Aqua transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TTT Transparent - Aqua transparant - Zwart;DS5TTT;prodir-ds5-ttt-transparent-aqua-transparant-zwart;prodir-ds5-ttt-transparent;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTT-T35.jpg;Schrijfwaren;pennen;T35;Kleuren;Aqua transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TTT Transparent - Lime Green T41 transparant - Blauw;DS5TTT;prodir-ds5-ttt-transparent-lime-green-t41-transparant-blauw;prodir-ds5-ttt-transparent;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTT-T41.jpg;Schrijfwaren;pennen;T41;Kleuren;Lime Green T41 transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TTT Transparent - Lime Green T41 transparant - Zwart;DS5TTT;prodir-ds5-ttt-transparent-lime-green-t41-transparant-zwart;prodir-ds5-ttt-transparent;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTT-T41.jpg;Schrijfwaren;pennen;T41;Kleuren;Lime Green T41 transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TTT Transparent - Dark Green transparant - Blauw;DS5TTT;prodir-ds5-ttt-transparent-dark-green-transparant-blauw;prodir-ds5-ttt-transparent;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTT-T42.jpg;Schrijfwaren;pennen;T42;Kleuren;Dark Green transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TTT Transparent - Dark Green transparant - Zwart;DS5TTT;prodir-ds5-ttt-transparent-dark-green-transparant-zwart;prodir-ds5-ttt-transparent;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTT-T42.jpg;Schrijfwaren;pennen;T42;Kleuren;Dark Green transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TTT Transparent - Classic Blue transparant - Blauw;DS5TTT;prodir-ds5-ttt-transparent-classic-blue-transparant-blauw;prodir-ds5-ttt-transparent;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTT-T50.jpg;Schrijfwaren;pennen;T50;Kleuren;Classic Blue transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TTT Transparent - Classic Blue transparant - Zwart;DS5TTT;prodir-ds5-ttt-transparent-classic-blue-transparant-zwart;prodir-ds5-ttt-transparent;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTT-T50.jpg;Schrijfwaren;pennen;T50;Kleuren;Classic Blue transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TTT Transparent - Ocean Blue transparant - Blauw;DS5TTT;prodir-ds5-ttt-transparent-ocean-blue-transparant-blauw;prodir-ds5-ttt-transparent;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTT-T51.jpg;Schrijfwaren;pennen;T51;Kleuren;Ocean Blue transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TTT Transparent - Ocean Blue transparant - Zwart;DS5TTT;prodir-ds5-ttt-transparent-ocean-blue-transparant-zwart;prodir-ds5-ttt-transparent;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTT-T51.jpg;Schrijfwaren;pennen;T51;Kleuren;Ocean Blue transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TTT Transparent - Fume transparant - Blauw;DS5TTT;prodir-ds5-ttt-transparent-fume-transparant-blauw;prodir-ds5-ttt-transparent;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTT-T76.jpg;Schrijfwaren;pennen;T76;Kleuren;Fume transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TTT Transparent - Fume transparant - Zwart;DS5TTT;prodir-ds5-ttt-transparent-fume-transparant-zwart;prodir-ds5-ttt-transparent;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTT-T76.jpg;Schrijfwaren;pennen;T76;Kleuren;Fume transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TTC Transparent with Chrome Metal Nose-Cone - Clear transparant - Blauw;DS5TTC;prodir-ds5-ttc-transparent-with-chrome-metal-nose-cone-clear-transparant-blauw;prodir-ds5-ttc-transparent-with-chrome-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTC-T01.jpg;Schrijfwaren;pennen;T01;Kleuren;Clear transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TTC Transparent with Chrome Metal Nose-Cone - Clear transparant - Zwart;DS5TTC;prodir-ds5-ttc-transparent-with-chrome-metal-nose-cone-clear-transparant-zwart;prodir-ds5-ttc-transparent-with-chrome-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTC-T01.jpg;Schrijfwaren;pennen;T01;Kleuren;Clear transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TTC Transparent with Chrome Metal Nose-Cone - Yellow transparant - Blauw;DS5TTC;prodir-ds5-ttc-transparent-with-chrome-metal-nose-cone-yellow-transparant-blauw;prodir-ds5-ttc-transparent-with-chrome-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTC-T06.jpg;Schrijfwaren;pennen;T06;Kleuren;Yellow transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TTC Transparent with Chrome Metal Nose-Cone - Yellow transparant - Zwart;DS5TTC;prodir-ds5-ttc-transparent-with-chrome-metal-nose-cone-yellow-transparant-zwart;prodir-ds5-ttc-transparent-with-chrome-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTC-T06.jpg;Schrijfwaren;pennen;T06;Kleuren;Yellow transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TTC Transparent with Chrome Metal Nose-Cone - Orange transparant - Blauw;DS5TTC;prodir-ds5-ttc-transparent-with-chrome-metal-nose-cone-orange-transparant-blauw;prodir-ds5-ttc-transparent-with-chrome-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTC-T10.jpg;Schrijfwaren;pennen;T10;Kleuren;Orange transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS5 TTC Transparent with Chrome Metal Nose-Cone - Orange transparant - Zwart;DS5TTC;prodir-ds5-ttc-transparent-with-chrome-metal-nose-cone-orange-transparant-zwart;prodir-ds5-ttc-transparent-with-chrome-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTC-T10.jpg;Schrijfwaren;pennen;T10;Kleuren;Orange transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS5 TTC Transparent with Chrome Metal Nose-Cone - Dark Red transparant - Blauw;DS5TTC;prodir-ds5-ttc-transparent-with-chrome-metal-nose-cone-dark-red-transparant-blauw;prodir-ds5-ttc-transparent-with-chrome-metal-nose-cone;;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTC-T21.jpg;Schrijfwaren;pennen;T21;Kleuren;Dark Red transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
